Danijel Subasic, 299887, Croatia, 300331504, True, 0, None
Sime Vrsaljko, 336485, Croatia, 300331504, True, 0, 97
Ivan Strinic, 357988, Croatia, 300331504, True, 0, 74
Ivan Perisic, 359381, Croatia, 300331504, True, 0, 63
Dejan Lovren, 312432, Croatia, 300331504, True, 0, None
Ivan Rakitic, 296633, Croatia, 300331504, True, 0, None
Andrej Kramaric, 336472, Croatia, 300331504, True, 0, 88
Luka Modric, 241559, Croatia, 300331504, True, 0, None
Mario Mandzukic, 375518, Croatia, 300331504, True, 0, None
Ante Rebic, 369058, Croatia, 300331504, True, 0, None
Domagoj Vida, 299896, Croatia, 300331504, True, 0, None
Dominik Livakovic, 369029, Croatia, 300331504, False, None, None
Vedran Corluka, 297373, Croatia, 300331504, False, 97, None
Mateo Kovacic, 339987, Croatia, 300331504, False, 88, None
Marcelo Brozovic, 380000, Croatia, 300331504, False, 63, None
Lovre Kalinic, 376287, Croatia, 300331504, False, None, None
Tin Jedvaj, 372987, Croatia, 300331504, False, None, None
Filip Bradaric, 402149, Croatia, 300331504, False, None, None
Duje Caleta-Car, 372424, Croatia, 300331504, False, None, None
Milan Badelj, 357991, Croatia, 300331504, False, None, None
Marko Pjaca, 369057, Croatia, 300331504, False, None, None
Josip Pivaric, 375261, Croatia, 300331504, False, 74, None
Nikola Kalinic, 297379, Croatia, 300331504, False, None, None
Fernando Muslera, 229498, Uruguay, 300331544, True, 0, None
Jose Gimenez, 368655, Uruguay, 300331544, True, 0, None
Diego Godin, 229499, Uruguay, 300331544, True, 0, None
Rodrigo Bentancur, 386538, Uruguay, 300331544, True, 0, 63
Nahitan Nandez, 386284, Uruguay, 300331544, True, 0, 81
Luis Suarez, 270775, Uruguay, 300331544, True, 0, None
Lucas Torreira, 371670, Uruguay, 300331544, True, 0, None
Matias Vecino, 337196, Uruguay, 300331544, True, 0, None
Diego Laxalt, 368657, Uruguay, 300331544, True, 0, None
Edinson Cavani, 267834, Uruguay, 300331544, True, 0, 74
Martin Caceres, 267829, Uruguay, 300331544, True, 0, None
Guillermo Varela, 368660, Uruguay, 300331544, False, None, None
Carlos Sanchez, 392673, Uruguay, 300331544, False, 81, None
Cristian Rodriguez, 216567, Uruguay, 300331544, False, 63, None
Giorgian De Arrascaeta, 368652, Uruguay, 300331544, False, None, None
Cristhian Stuani, 229506, Uruguay, 300331544, False, 74, None
Martin Campana, 312993, Uruguay, 300331544, False, None, None
Gaston Silva, 332883, Uruguay, 300331544, False, None, None
Maximiliano Pereira, 286481, Uruguay, 300331544, False, None, None
Maximiliano Gomez, 407384, Uruguay, 300331544, False, None, None
Sebastian Coates, 305382, Uruguay, 300331544, False, None, None
Jonathan Urretaviscaya, 305384, Uruguay, 300331544, False, None, None
Martin Silva, 175629, Uruguay, 300331544, False, None, None
Rui Patricio, 269768, Portugal, 300331544, True, 0, None
Pepe, 275931, Portugal, 300331544, True, 0, None
Raphael Guerreiro, 395213, Portugal, 300331544, True, 0, None
Jose Fonte, 398511, Portugal, 300331544, True, 0, None
Cristiano Ronaldo, 201200, Portugal, 300331544, True, 0, None
Joao Mario, 368700, Portugal, 300331544, True, 0, 84
Bernardo Silva, 395205, Portugal, 300331544, True, 0, None
William, 376349, Portugal, 300331544, True, 0, None
Ricardo, 368706, Portugal, 300331544, True, 0, None
Goncalo Guedes, 384751, Portugal, 300331544, True, 0, 74
Adrien Silva, 319491, Portugal, 300331544, True, 0, 65
Bruno Alves, 210213, Portugal, 300331544, False, None, None
Manuel Fernandes, 201099, Portugal, 300331544, False, 84, None
Joao Moutinho, 200199, Portugal, 300331544, False, None, None
Andre Silva, 384756, Portugal, 300331544, False, 74, None
Anthony Lopes, 373077, Portugal, 300331544, False, None, None
Ruben Dias, 384752, Portugal, 300331544, False, None, None
Bruno Fernandes, 395206, Portugal, 300331544, False, None, None
Gelson Martins, 384766, Portugal, 300331544, False, None, None
Mario Rui, 336510, Portugal, 300331544, False, None, None
Ricardo Quaresma, 189810, Portugal, 300331544, False, 65, None
Cedric, 336491, Portugal, 300331544, False, None, None
Beto, 214404, Portugal, 300331544, False, None, None
Monir El Kajoui, 395755, Morocco, 300331526, True, 0, None
Achraf Hakimi, 400721, Morocco, 300331526, True, 0, None
Mehdi Benatia, 305954, Morocco, 300331526, True, 0, None
Ghanem Saiss, 398599, Morocco, 300331526, True, 0, None
Hakim Ziyach, 395759, Morocco, 300331526, True, 0, None
Karim El Ahmadi, 232674, Morocco, 300331526, True, 0, None
Ayoub El Kaabi, 411678, Morocco, 300331526, True, 0, 77
Younes Belhanda, 353205, Morocco, 300331526, True, 0, None
Mbark Boussoufa, 296799, Morocco, 300331526, True, 0, None
